ksic_code,ksic_name,kapp_industry_tag,industry_label_ko,primary_jf_code,secondary_jf_codes,ib_scenario_key,mapping_method,review_status
42132,콘크리트 및 철근 공사업,CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42191,조적 및 석공사업,CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42192,포장 공사업,CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42193,철도궤도 전문공사업,CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42194,수중 공사업,CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42195,비계 및 형틀 공사업,CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42196,"지붕, 내ㆍ외벽 축조 관련 전문 공사업",CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42199,기타 옥외 시설물 축조 관련 전문공사업,CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42201,배관 및 냉ㆍ난방 공사업,CONSTRUCTION,건설·부동산,JF_CON_03,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42202,건물용 기계ㆍ장비 설치 공사업,CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42203,승강설비 설치 공사업,CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42204,"방음, 방진 및 내화 공사업",CONSTRUCTION,건설·부동산,JF_CON_04,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42205,소방시설 공사업,CONSTRUCTION,건설·부동산,JF_CON_04,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42209,기타 건물 관련설비 설치 공사업,CONSTRUCTION,건설·부동산,JF_CON_03,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42311,일반전기 공사업,CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42312,내부 전기배선 공사업,CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42321,일반 통신 공사업,CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42322,내부 통신배선 공사업,CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42411,도장 공사업,CONSTRUCTION,건설·부동산,JF_CON_05,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42412,"도배, 실내장식 및 내장 목공사업",CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42420,유리 및 창호 공사업,CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42491,"미장, 타일 및 방수 공사업",CONSTRUCTION,건설·부동산,JF_CON_01,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42492,건물용 금속공작물 설치 공사업,CONSTRUCTION,건설·부동산,JF_CON_02,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42499,그 외 기타 건축 마무리 공사업,CONSTRUCTION,건설·부동산,JF_CON_05,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42500,시설물 유지관리 공사업,CONSTRUCTION,건설·부동산,JF_CON_04,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
42600,건설장비 운영업,CONSTRUCTION,건설·부동산,JF_CON_02,"JF_CON_02,JF_CON_03,JF_CON_04,JF_MFG_03,JF_CON_06",CONSTRUCTION,industry_rule,confirmed
45110,자동차 신품 판매업,RETAIL_TRADE,도매·소매업,JF_SAL_04,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
45120,중고 자동차 판매업,RETAIL_TRADE,도매·소매업,JF_SAL_04,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
45211,자동차 신품 타이어 및 튜브 판매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
45212,자동차용 전용 신품 부품 판매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
45213,자동차 내장용 신품 전기ㆍ전자ㆍ정밀 기기판매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
45219,기타 자동차 신품 부품 및 내장품 판매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
45220,자동차 중고 부품 및 내장품 판매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
45301,모터사이클 및 부품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
45302,모터사이클 및 부품 소매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46101,"산업용 농ㆍ축산물, 섬유 원료 및 동물 중개업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46102,음ㆍ식료품 및 담배 중개업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46103,"섬유, 의복, 신발 및 가죽제품 중개업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46104,목재 및 건축자재 중개업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46105,"연료, 광물, 1차 금속, 비료 및 화학제품 중개업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46106,기계 및 장비 중개업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46107,그 외 기타 특정 상품 중개업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46109,상품 종합 중개업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46201,곡물 및 유지작물 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46202,종자 및 묘목 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46203,사료 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46204,화훼류 및 식물 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46205,육지 동물 및 반려 동물 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46209,기타 산업용 농산물 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46311,과실류 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46312,"채소류, 서류 및 향신작물류 도매업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46313,육류 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46314,건어물 및 젓갈류 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46315,"신선, 냉동 및 기타 수산물 도매업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46319,기타 신선식품 및 단순 가공식품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46321,육류 가공식품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46322,수산물 가공식품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46323,"빵류, 과자류, 당류, 초콜릿 도매업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46324,낙농품 및 동ㆍ식물성 유지 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46325,커피 및 차류 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46326,조미료 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46329,기타 가공식품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46331,주류 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46332,비알코올음료 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46333,담배 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46411,생활용 섬유 및 실 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46412,커튼 및 침구용품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46413,남녀용 겉옷 및 셔츠 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46414,유아용 의류 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46415,속옷 및 잠옷 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46416,가죽 및 모피제품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46417,의복 액세서리 및 모조 장신구 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46419,기타 생활용 섬유 및 직물제품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46420,신발 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46431,생활용 가구 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46432,"전구, 램프 및 조명장치 도매업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46433,생활용 유리ㆍ요업ㆍ목재ㆍ금속 제품 및 날붙이 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46439,기타 비전기식 생활용 기기 및 기구 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46441,의약품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46442,의료용품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46443,화장품 및 화장용품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46444,비누 및 세정제 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46451,"생활용 포장 및 위생용품, 봉투 및 유사 제품 도매업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46452,"문구용품, 회화용품, 사무용품 도매업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46453,"서적, 잡지 및 기타 인쇄물 도매업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46461,음반 및 비디오물 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46462,악기 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46463,"장난감 및 취미, 오락용품 도매업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46464,운동 및 경기용품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46465,자전거 및 기타 운송장비 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46491,가방 및 보호용 케이스 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46492,시계 및 귀금속제품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46493,"안경, 사진장비 및 광학용품 도매업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46499,그 외 기타 생활용품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46521,가전제품 및 부품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46522,통신ㆍ방송장비 및 부품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46531,농림업용 기계 및 장비 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46532,건설ㆍ광업용 기계 및 장비 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46533,공작용 기계 및 장비 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46539,기타 산업용 기계 및 장비 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46591,사무용 가구 및 기기 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46592,의료기기 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46593,정밀기기 및 과학기기 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46594,수송용 운송장비 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46595,전기용 기계ㆍ장비 및 관련 기자재 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46596,전지 및 케이블 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46599,그 외 기타 기계 및 장비 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46611,원목 및 건축관련 목제품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46612,"골재, 벽돌 및 시멘트 도매업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46613,유리 및 창호 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46621,배관 및 냉ㆍ난방장치 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46622,"철물, 금속 파스너 및 수공구 도매업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46691,도료 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46692,벽지 및 장판류 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46699,그 외 기타 건축자재 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46711,고체연료 및 관련제품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46712,액체연료 및 관련제품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46713,기체연료 및 관련제품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46721,1차 금속제품 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46722,금속광물 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46731,"염료, 안료 및 관련제품 도매업",RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
46732,비료 및 농약 도매업,RETAIL_TRADE,도매·소매업,JF_SAL_01,"JF_SAL_04,JF_OPS_03,JF_PMD_01,JF_MKT_05,JF_SVC_08",RETAIL_TRADE,industry_rule,confirmed
